algo,seed,w_time,w_mse,w_var,margin,alpha,precision,recall,fpr
ML-DSA-44,777,0.33,0.33,0.33,1.0,0.2,0.35173824130879344,0.9828571428571429,0.7750611246943765
ML-DSA-44,777,0.33,0.33,0.33,1.25,0.01,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.25,0.05,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.25,0.1,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.25,0.2,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.5,0.01,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.5,0.05,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.5,0.1,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,1.5,0.2,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,2.0,0.01,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,2.0,0.05,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,2.0,0.1,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,2.0,0.2,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,3.0,0.01,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,3.0,0.05,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,3.0,0.1,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,3.0,0.2,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,5.0,0.01,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,5.0,0.05,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,5.0,0.1,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.33,0.33,0.33,5.0,0.2,0.9705882352941176,0.18857142857142858,0.0024449877750611247
ML-DSA-44,777,0.6,0.2,0.2,1.0,0.01,0.36363636363636365,0.9828571428571429,0.7359413202933985
ML-DSA-44,777,0.6,0.2,0.2,1.0,0.05,0.354639175257732,0.9828571428571429,0.7652811735941321
ML-DSA-44,777,0.6,0.2,0.2,1.0,0.1,0.3481781376518219,0.9828571428571429,0.7872860635696821
ML-DSA-44,777,0.6,0.2,0.2,1.0,0.2,0.3474747474747475,0.9828571428571429,0.7897310513447433
ML-DSA-44,777,0.6,0.2,0.2,1.25,0.01,0.5,0.9028571428571428,0.3863080684596577
ML-DSA-44,777,0.6,0.2,0.2,1.25,0.05,0.49843260188087773,0.9085714285714286,0.39119804400978
ML-DSA-44,777,0.6,0.2,0.2,1.25,0.1,0.4937888198757764,0.9085714285714286,0.39853300733496333
ML-DSA-44,777,0.6,0.2,0.2,1.25,0.2,0.4937888198757764,0.9085714285714286,0.39853300733496333
ML-DSA-44,777,0.6,0.2,0.2,1.5,0.01,0.6571428571428571,0.6571428571428571,0.1466992665036675
ML-DSA-44,777,0.6,0.2,0.2,1.5,0.05,0.632183908045977,0.6285714285714286,0.15647921760391198
ML-DSA-44,777,0.6,0.2,0.2,1.5,0.1,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,1.5,0.2,0.6163522012578616,0.56,0.1491442542787286
ML-DSA-44,777,0.6,0.2,0.2,2.0,0.01,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,2.0,0.05,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,2.0,0.1,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,2.0,0.2,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,3.0,0.01,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,3.0,0.05,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,3.0,0.1,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,3.0,0.2,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,5.0,0.01,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,5.0,0.05,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,5.0,0.1,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.6,0.2,0.2,5.0,0.2,0.8571428571428571,0.2057142857142857,0.014669926650366748
ML-DSA-44,777,0.2,0.6,0.2,1.0,0.01,0.37336244541484714,0.9771428571428571,0.7017114914425427
ML-DSA-44,777,0.2,0.6,0.2,1.0,0.05,0.35908141962421714,0.9828571428571429,0.7506112469437652
ML-DSA-44,777,0.2,0.6,0.2,1.0,0.1,0.3510204081632653,0.9828571428571429,0.7775061124694377
ML-DSA-44,777,0.2,0.6,0.2,1.0,0.2,0.3510204081632653,0.9828571428571429,0.7775061124694377
ML-DSA-44,777,0.2,0.6,0.2,1.25,0.01,0.48757763975155277,0.8971428571428571,0.4034229828850856
ML-DSA-44,777,0.2,0.6,0.2,1.25,0.05,0.48307692307692307,0.8971428571428571,0.41075794621026895
ML-DSA-44,777,0.2,0.6,0.2,1.25,0.1,0.47720364741641336,0.8971428571428571,0.42053789731051344
ML-DSA-44,777,0.2,0.6,0.2,1.25,0.2,0.47575757575757577,0.8971428571428571,0.4229828850855746
ML-DSA-44,777,0.2,0.6,0.2,1.5,0.01,0.8333333333333334,0.2857142857142857,0.02444987775061125
ML-DSA-44,777,0.2,0.6,0.2,1.5,0.05,0.8360655737704918,0.2914285714285714,0.02444987775061125
ML-DSA-44,777,0.2,0.6,0.2,1.5,0.1,0.8548387096774194,0.3028571428571429,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,1.5,0.2,0.8571428571428571,0.30857142857142855,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,2.0,0.01,0.847457627118644,0.2857142857142857,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,2.0,0.05,0.847457627118644,0.2857142857142857,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,2.0,0.1,0.847457627118644,0.2857142857142857,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,2.0,0.2,0.847457627118644,0.2857142857142857,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,3.0,0.01,0.8421052631578947,0.2742857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,3.0,0.05,0.8421052631578947,0.2742857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,3.0,0.1,0.8421052631578947,0.2742857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,3.0,0.2,0.8421052631578947,0.2742857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,5.0,0.01,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,5.0,0.05,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,5.0,0.1,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.6,0.2,5.0,0.2,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,777,0.2,0.2,0.6,1.0,0.01,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.0,0.05,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.0,0.1,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.0,0.2,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.25,0.01,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.25,0.05,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.25,0.1,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.25,0.2,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.5,0.01,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.5,0.05,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.5,0.1,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,1.5,0.2,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,2.0,0.01,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,2.0,0.05,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,2.0,0.1,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,2.0,0.2,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,3.0,0.01,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,3.0,0.05,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,3.0,0.1,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,3.0,0.2,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,5.0,0.01,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,5.0,0.05,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,5.0,0.1,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.2,0.2,0.6,5.0,0.2,1.0,0.14285714285714285,0.0
ML-DSA-44,777,0.8,0.1,0.1,1.0,0.01,0.3577405857740586,0.9771428571428571,0.7506112469437652
ML-DSA-44,777,0.8,0.1,0.1,1.0,0.05,0.3509127789046653,0.9885714285714285,0.78239608801956
ML-DSA-44,777,0.8,0.1,0.1,1.0,0.1,0.3487903225806452,0.9885714285714285,0.7897310513447433
ML-DSA-44,777,0.8,0.1,0.1,1.0,0.2,0.3487903225806452,0.9885714285714285,0.7897310513447433
ML-DSA-44,777,0.8,0.1,0.1,1.25,0.01,0.4684385382059801,0.8057142857142857,0.39119804400978
ML-DSA-44,777,0.8,0.1,0.1,1.25,0.05,0.4711864406779661,0.7942857142857143,0.38141809290953543
ML-DSA-44,777,0.8,0.1,0.1,1.25,0.1,0.4521452145214521,0.7828571428571428,0.4058679706601467
ML-DSA-44,777,0.8,0.1,0.1,1.25,0.2,0.4473684210526316,0.7771428571428571,0.41075794621026895
ML-DSA-44,777,0.8,0.1,0.1,1.5,0.01,0.6557377049180327,0.22857142857142856,0.05134474327628362
ML-DSA-44,777,0.8,0.1,0.1,1.5,0.05,0.5394736842105263,0.4685714285714286,0.17114914425427874
ML-DSA-44,777,0.8,0.1,0.1,1.5,0.1,0.5314685314685315,0.4342857142857143,0.16381418092909536
ML-DSA-44,777,0.8,0.1,0.1,1.5,0.2,0.524822695035461,0.4228571428571429,0.16381418092909536
ML-DSA-44,777,0.8,0.1,0.1,2.0,0.01,0.6888888888888889,0.17714285714285713,0.034229828850855744
ML-DSA-44,777,0.8,0.1,0.1,2.0,0.05,0.7209302325581395,0.17714285714285713,0.029339853300733496
ML-DSA-44,777,0.8,0.1,0.1,2.0,0.1,0.7209302325581395,0.17714285714285713,0.029339853300733496
ML-DSA-44,777,0.8,0.1,0.1,2.0,0.2,0.7142857142857143,0.17142857142857143,0.029339853300733496
ML-DSA-44,777,0.8,0.1,0.1,3.0,0.01,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,3.0,0.05,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,3.0,0.1,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,3.0,0.2,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,5.0,0.01,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,5.0,0.05,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,5.0,0.1,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,777,0.8,0.1,0.1,5.0,0.2,0.75,0.17142857142857143,0.02444987775061125
ML-DSA-44,999,0.33,0.33,0.33,1.0,0.01,0.3741794310722101,0.9771428571428571,0.6992665036674817
ML-DSA-44,999,0.33,0.33,0.33,1.0,0.05,0.36363636363636365,0.9828571428571429,0.7359413202933985
ML-DSA-44,999,0.33,0.33,0.33,1.0,0.1,0.3574380165289256,0.9885714285714285,0.7603911980440098
ML-DSA-44,999,0.33,0.33,0.33,1.0,0.2,0.3559670781893004,0.9885714285714285,0.7652811735941321
ML-DSA-44,999,0.33,0.33,0.33,1.25,0.01,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,1.25,0.05,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,1.25,0.1,0.45871559633027525,0.8571428571428571,0.43276283618581907
ML-DSA-44,999,0.33,0.33,0.33,1.25,0.2,0.44837758112094395,0.8685714285714285,0.4572127139364303
ML-DSA-44,999,0.33,0.33,0.33,1.5,0.01,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,1.5,0.05,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,1.5,0.1,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,1.5,0.2,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,2.0,0.01,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,2.0,0.05,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,2.0,0.1,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,2.0,0.2,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,3.0,0.01,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,3.0,0.05,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,3.0,0.1,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,3.0,0.2,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,5.0,0.01,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,5.0,0.05,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,5.0,0.1,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.33,0.33,0.33,5.0,0.2,0.96875,0.17714285714285713,0.0024449877750611247
ML-DSA-44,999,0.6,0.2,0.2,1.0,0.01,0.36363636363636365,0.9828571428571429,0.7359413202933985
ML-DSA-44,999,0.6,0.2,0.2,1.0,0.05,0.3537832310838446,0.9885714285714285,0.7726161369193154
ML-DSA-44,999,0.6,0.2,0.2,1.0,0.1,0.3509127789046653,0.9885714285714285,0.78239608801956
ML-DSA-44,999,0.6,0.2,0.2,1.0,0.2,0.3509127789046653,0.9885714285714285,0.78239608801956
ML-DSA-44,999,0.6,0.2,0.2,1.25,0.01,0.47297297297297297,0.8,0.38141809290953543
ML-DSA-44,999,0.6,0.2,0.2,1.25,0.05,0.46357615894039733,0.8,0.3960880195599022
ML-DSA-44,999,0.6,0.2,0.2,1.25,0.1,0.4473684210526316,0.7771428571428571,0.41075794621026895
ML-DSA-44,999,0.6,0.2,0.2,1.25,0.2,0.44884488448844884,0.7771428571428571,0.4083129584352078
ML-DSA-44,999,0.6,0.2,0.2,1.5,0.01,0.6037735849056604,0.5485714285714286,0.15403422982885084
ML-DSA-44,999,0.6,0.2,0.2,1.5,0.05,0.5764705882352941,0.56,0.17603911980440098
ML-DSA-44,999,0.6,0.2,0.2,1.5,0.1,0.5923566878980892,0.5314285714285715,0.15647921760391198
ML-DSA-44,999,0.6,0.2,0.2,1.5,0.2,0.5705128205128205,0.5085714285714286,0.16381418092909536
ML-DSA-44,999,0.6,0.2,0.2,2.0,0.01,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,2.0,0.05,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,2.0,0.1,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,2.0,0.2,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,3.0,0.01,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,3.0,0.05,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,3.0,0.1,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,3.0,0.2,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,5.0,0.01,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,5.0,0.05,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,5.0,0.1,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.6,0.2,0.2,5.0,0.2,0.7692307692307693,0.17142857142857143,0.022004889975550123
ML-DSA-44,999,0.2,0.6,0.2,1.0,0.01,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.0,0.05,0.3642241379310345,0.9657142857142857,0.7212713936430318
ML-DSA-44,999,0.2,0.6,0.2,1.0,0.1,0.35355648535564854,0.9657142857142857,0.7555012224938875
ML-DSA-44,999,0.2,0.6,0.2,1.0,0.2,0.35208333333333336,0.9657142857142857,0.7603911980440098
ML-DSA-44,999,0.2,0.6,0.2,1.25,0.01,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.25,0.05,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.25,0.1,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.25,0.2,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.5,0.01,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.5,0.05,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.5,0.1,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,1.5,0.2,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,2.0,0.01,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,2.0,0.05,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,2.0,0.1,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,2.0,0.2,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,3.0,0.01,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,3.0,0.05,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,3.0,0.1,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,3.0,0.2,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,5.0,0.01,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,5.0,0.05,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,5.0,0.1,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.6,0.2,5.0,0.2,0.9782608695652174,0.2571428571428571,0.0024449877750611247
ML-DSA-44,999,0.2,0.2,0.6,1.0,0.01,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.0,0.05,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.0,0.1,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.0,0.2,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.25,0.01,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.25,0.05,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.25,0.1,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.25,0.2,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.5,0.01,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.5,0.05,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.5,0.1,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,1.5,0.2,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,2.0,0.01,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,2.0,0.05,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,2.0,0.1,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,2.0,0.2,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,3.0,0.01,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,3.0,0.05,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,3.0,0.1,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,3.0,0.2,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,5.0,0.01,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,5.0,0.05,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,5.0,0.1,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.2,0.2,0.6,5.0,0.2,1.0,0.13142857142857142,0.0
ML-DSA-44,999,0.8,0.1,0.1,1.0,0.01,0.35403726708074534,0.9771428571428571,0.7628361858190709
ML-DSA-44,999,0.8,0.1,0.1,1.0,0.05,0.34826883910386963,0.9771428571428571,0.78239608801956
ML-DSA-44,999,0.8,0.1,0.1,1.0,0.1,0.3440643863179074,0.9771428571428571,0.7970660146699267
ML-DSA-44,999,0.8,0.1,0.1,1.0,0.2,0.3440643863179074,0.9771428571428571,0.7970660146699267
ML-DSA-44,999,0.8,0.1,0.1,1.25,0.01,0.40540540540540543,0.6857142857142857,0.43031784841075793
ML-DSA-44,999,0.8,0.1,0.1,1.25,0.05,0.4245614035087719,0.6914285714285714,0.40097799511002447
ML-DSA-44,999,0.8,0.1,0.1,1.25,0.1,0.41724137931034483,0.6914285714285714,0.4132029339853301
ML-DSA-44,999,0.8,0.1,0.1,1.25,0.2,0.4101694915254237,0.6914285714285714,0.4254278728606357
ML-DSA-44,999,0.8,0.1,0.1,1.5,0.01,0.5078125,0.37142857142857144,0.15403422982885084
ML-DSA-44,999,0.8,0.1,0.1,1.5,0.05,0.4732824427480916,0.35428571428571426,0.1687041564792176
ML-DSA-44,999,0.8,0.1,0.1,1.5,0.1,0.4426229508196721,0.30857142857142855,0.16625916870415647
ML-DSA-44,999,0.8,0.1,0.1,1.5,0.2,0.4274193548387097,0.3028571428571429,0.17359413202933985
ML-DSA-44,999,0.8,0.1,0.1,2.0,0.01,0.5,0.11428571428571428,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,2.0,0.05,0.5625,0.15428571428571428,0.05134474327628362
ML-DSA-44,999,0.8,0.1,0.1,2.0,0.1,0.5625,0.15428571428571428,0.05134474327628362
ML-DSA-44,999,0.8,0.1,0.1,2.0,0.2,0.5625,0.15428571428571428,0.05134474327628362
ML-DSA-44,999,0.8,0.1,0.1,3.0,0.01,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,3.0,0.05,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,3.0,0.1,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,3.0,0.2,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,5.0,0.01,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,5.0,0.05,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,5.0,0.1,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,999,0.8,0.1,0.1,5.0,0.2,0.4117647058823529,0.08,0.0488997555012225
ML-DSA-44,1111,0.33,0.33,0.33,1.0,0.01,0.390625,1.0,0.6674816625916871
ML-DSA-44,1111,0.33,0.33,0.33,1.0,0.05,0.3668763102725367,1.0,0.7383863080684596
ML-DSA-44,1111,0.33,0.33,0.33,1.0,0.1,0.360082304526749,1.0,0.7603911980440098
ML-DSA-44,1111,0.33,0.33,0.33,1.0,0.2,0.3564154786150713,1.0,0.7726161369193154
ML-DSA-44,1111,0.33,0.33,0.33,1.25,0.01,0.9814814814814815,0.3028571428571429,0.0024449877750611247
ML-DSA-44,1111,0.33,0.33,0.33,1.25,0.05,0.5384615384615384,0.96,0.35207823960880197
ML-DSA-44,1111,0.33,0.33,0.33,1.25,0.1,0.525,0.96,0.37163814180929094
ML-DSA-44,1111,0.33,0.33,0.33,1.25,0.2,0.5217391304347826,0.96,0.3765281173594132
ML-DSA-44,1111,0.33,0.33,0.33,1.5,0.01,0.9814814814814815,0.3028571428571429,0.0024449877750611247
ML-DSA-44,1111,0.33,0.33,0.33,1.5,0.05,0.9814814814814815,0.3028571428571429,0.0024449877750611247
ML-DSA-44,1111,0.33,0.33,0.33,1.5,0.1,0.9636363636363636,0.3028571428571429,0.004889975550122249
ML-DSA-44,1111,0.33,0.33,0.33,1.5,0.2,0.7395348837209302,0.9085714285714286,0.13691931540342298
ML-DSA-44,1111,0.33,0.33,0.33,2.0,0.01,0.9814814814814815,0.3028571428571429,0.0024449877750611247
ML-DSA-44,1111,0.33,0.33,0.33,2.0,0.05,0.9814814814814815,0.3028571428571429,0.0024449877750611247
ML-DSA-44,1111,0.33,0.33,0.33,2.0,0.1,0.9814814814814815,0.3028571428571429,0.0024449877750611247
